ts_code,stock_name,buy_date,buy_price,max_return_10d,max_return_20d,max_return_60d,amplitude,gain
301536.SZ,星宸科技,20260116,70.13,4.249251390275209,4.249251390275209,19.435334379010424,26.890912469801147,8.141865844255976
301566.SZ,达利凯普,20251126,19.75,-2.379746835443032,0.5569620253164529,36.0,20.11278195488722,5.78468130690947
301589.SZ,诺瓦星云,20260105,186.7,12.297803963577937,12.297803963577937,12.297803963577937,23.953629439913723,13.460954117289564
301603.SZ,乔锋智能,20260416,90.41,24.709656011503156,56.730450171441205,,31.668793873643907,20.00265463233341
301606.SZ,绿联科技,20260309,80.88,6.552917903066286,6.552917903066286,6.552917903066286,31.749311294765835,19.999999999999986
301611.SZ,珂玛科技,20250924,60.76,6.155365371955237,6.155365371955237,37.70572745227124,24.85331098072087,5.504427852057639
301629.SZ,矽电股份,20250923,225.85,12.464024795218068,12.464024795218068,12.464024795218068,27.677905162472026,19.998937357207367
301630.SZ,同宇新材,20260226,228.24,0.33298282509638577,0.33298282509638577,18.953732912723446,34.01669531058189,20.00000000000001
301631.SZ,壹连科技,20260422,114.4,8.986013986013987,20.80419580419579,,32.64005770617936,8.983519100695442
600010.SH,包钢股份,20260227,3.24,2.469135802469124,2.469135802469124,2.469135802469124,30.701754385964925,8.724832214765108
600011.SH,华能国际,20251029,8.26,1.4527845036319733,1.4527845036319733,1.4527845036319733,11.81556195965417,6.856403622250962
600022.SH,山东钢铁,20260225,1.74,1.7241379310344844,1.7241379310344844,1.7241379310344844,15.64625850340136,6.097560975609762
600023.SH,浙能电力,20260519,6.7,0.0,,,25.254582484725052,8.943089430894306
600026.SH,中远海能,20251030,13.53,-0.2956393200295576,-0.2956393200295576,12.121212121212126,27.064676616915413,8.762057877813504
600028.SH,中国石化,20260302,7.11,9.985935302390999,9.985935302390999,9.985935302390999,24.763705103969748,10.061919504643967
600029.SH,南方航空,20251015,6.3,7.3015873015873005,15.714285714285717,29.36507936507937,11.032028469750891,5.175292153589309
600032.SH,浙江新能,20260317,9.26,40.60475161987041,40.60475161987041,,27.097661623108678,7.300115874855144
600039.SH,四川路桥,20251212,10.25,-1.2682926829268368,2.0487804878048865,3.219512195121952,25.404732254047335,6.217616580310877
600057.SH,厦门象屿,20251104,8.85,0.7909604519774044,0.7909604519774044,2.9378531073446306,25.85949177877428,5.106888361045128
600060.SH,海信视像,20251110,25.48,3.8461538461538476,3.8461538461538476,3.8461538461538476,21.27045235803656,5.507246376811603
600064.SH,南京高科,20251031,9.22,-2.060737527114981,-2.060737527114981,-2.060737527114981,18.317503392130266,7.084785133565635
600066.SH,宇通客车,20251030,32.2,1.242236024844716,1.242236024844716,7.049689440993776,31.751976695796913,5.539167486070145
600072.SH,中船科技,20260421,14.0,-1.142857142857144,-0.7142857142857117,,18.6678352322524,6.060606060606066
600096.SH,云天化,20251009,28.56,1.9257703081232518,13.655462184873956,25.595238095238095,28.545119705340717,6.567164179104471
600098.SH,广州发展,20260326,8.36,-4.4258373205741535,-4.4258373205741535,,23.08868501529053,6.361323155216274
600100.SH,同方股份,20251030,8.62,3.5962877030162472,6.032482598607905,14.617169373549904,21.22093023255814,9.948979591836727
600111.SH,北方稀土,20260225,60.43,3.2599702134701287,3.2599702134701287,3.2599702134701287,30.907029478458035,9.99271933017838
600115.SH,中国东航,20251015,4.39,12.528473804100246,20.50113895216402,40.7744874715262,14.363143631436309,5.783132530120465
