股票代码,股票名称,首次满足日期,10日涨幅(%),20日涨幅(%),40日涨幅(%)
000559.SZ,万向钱潮,20250917,24.450811843361972,3.724928366762166,10.41069723018147
002245.SZ,蔚蓝锂芯,20250917,1.4351614556637498,-8.149666837519218,-14.812916453100975
002448.SZ,中原内配,20250917,-3.7768240343347594,-8.15450643776825,-12.875536480686694
002517.SZ,恺英网络,20250917,-3.7776193870277934,-13.186029935851746,-25.481111903064857
300219.SZ,鸿利智汇,20250917,-2.755905511811023,-5.905511811023624,-1.5748031496063006
300443.SZ,金雷股份,20250917,-2.996493465094043,-2.454574434172775,-18.329614281160346
300697.SZ,电工合金,20250917,1.6418676244227826,-12.314007183170851,-19.086711133914825
301013.SZ,利和兴,20250917,16.091954022988514,17.9392446633826,31.486042692939254
600816.SH,建元信托,20250917,-12.957746478873238,-14.366197183098587,-17.183098591549292
601388.SH,怡球资源,20250917,-7.05521472392638,-7.668711656441718,-5.214723926380366
603298.SH,杭叉集团,20250917,-2.149046793760835,-5.615251299826693,-12.616984402079723
688059.SH,华锐精密,20250917,-6.677978426857356,-6.556780996242892,-5.9871530723548805
688109.SH,品茗科技,20250917,156.9258809234508,142.00081004455245,210.61158363710004
688279.SH,峰岹科技,20250917,-10.063752276867024,-27.940953248330295,-35.678506375227684
688308.SH,欧科亿,20250917,0.9106678230702553,18.126626192541195,24.67476149176063
688516.SH,奥特维,20250917,0.9139678124379115,-14.365189747665402,-20.921915358633026
688549.SH,中巨芯-U,20250917,9.483667017913596,6.533192834562689,-0.7376185458377269
001389.SZ,广合科技,20250918,-8.988497569073875,-7.020040317799124,-23.834934187122016
300185.SZ,通裕重工,20250918,-3.2738095238095206,-6.845238095238095,-15.476190476190476
301042.SZ,安联锐视,20250918,14.621267297887838,10.087399854333574,21.230881281864523
301155.SZ,海力风电,20250918,8.554016620498613,5.008310249307475,-13.905817174515233
301215.SZ,中汽股份,20250918,-13.974358974358973,-17.43589743589743,-18.07692307692308
600056.SH,中国医药,20250918,-6.224066390041493,-8.381742738589223,-11.2033195020747
600157.SH,永泰能源,20250918,0.5847953216374274,-3.5087719298245648,-8.187134502923971
600400.SH,红豆股份,20250918,-6.93069306930693,-11.55115511551154,-17.82178217821781
603269.SH,海鸥股份,20250918,-0.8915304606240787,1.411589895988109,-15.081723625557213
603667.SH,五洲新春,20250918,-14.826254826254825,-19.34362934362934,-17.220077220077208
603988.SH,中电电机,20250918,-2.6993094789704943,-14.908976773383554,-26.49089767733835
688012.SH,中微公司,20250918,15.727940595623663,11.1304210443163,5.458567027411325
688339.SH,亿华通-U,20250918,11.1151339608979,4.127443881245476,7.5307748008689295
688400.SH,凌云光,20250918,-12.534986005597768,-15.553778488604559,-30.027988804478213
688403.SH,汇成股份,20250918,23.966408268733854,12.2093023255814,-16.5374677002584
001309.SZ,德明利,20250919,35.45138642649459,69.21494929437631,54.67697326430751
002154.SZ,报 喜 鸟,20250919,-13.675213675213667,-14.529914529914526,-14.529914529914526
002222.SZ,福晶科技,20250919,3.566475133742826,-8.777491579155933,-14.00832177531207
002739.SZ,儒意电影,20250919,-13.728549141965676,-15.054602184087361,-10.920436817472702
301421.SZ,波长光电,20250919,22.16066481994461,-3.361034164358265,-16.666666666666664
603421.SH,鼎信通讯,20250919,9.421265141318992,0.807537012113062,-3.7685060565275825
605090.SH,九丰能源,20250919,4.073075771188977,1.737047020065883,-1.2279125486672766
688662.SH,富信科技,20250919,-21.366782006920406,-22.024221453287193,-33.56401384083045
002006.SZ,精工科技,20250922,-9.813499111900537,-8.037300177619889,-11.50088809946714
002011.SZ,盾安环境,20250922,-8.716216216216221,-6.68918918918919,-15.000000000000002
002276.SZ,万马股份,20250922,-11.959163830821588,-15.216334467671361,-23.626640738940203
002654.SZ,万润科技,20250922,-8.533501896333751,7.332490518331227,-13.400758533501902
002662.SZ,峰璟股份,20250922,-9.30787589498808,-9.785202863961826,-11.217183770883059
002925.SZ,盈趣科技,20250922,-2.3517382413087797,2.8118609406953,-7.208588957055216
002957.SZ,科瑞技术,20250922,2.0510255127563792,16.808404202101066,-3.4017008504252115
301319.SZ,唯特偶,20250922,4.016159695817502,-2.7328897338403007,2.091254752851717
600167.SH,联美控股,20250922,10.327455919395458,9.949622166246852,6.045340050377828
600375.SH,汉马科技,20250922,2.6086956521739015,-8.198757763975168,-22.732919254658395
600635.SH,大众公用,20250922,25.40834845735028,23.230490018148824,39.019963702359355
600996.SH,贵广网络,20250922,-7.077856420626906,-2.4266936299292237,17.29019211324569
688123.SH,聚辰股份,20250922,34.451756418574476,50.5236815274817,22.51367133191214
688312.SH,燕麦科技,20250922,-13.600000000000007,1.8461538461538505,-8.369230769230766
688332.SH,中科蓝讯,20250922,0.62938063224145,0.8439422114146808,-2.8036046345301013
688449.SH,联芸科技,20250922,0.5964912280701814,12.140350877192986,-18.24561403508772
688678.SH,福立旺,20250922,-23.47945205479452,-22.054794520547947,-33.534246575342465
002130.SZ,沃尔核材,20250923,-8.803827751196176,-3.1259968102073374,-20.95693779904306
300001.SZ,特锐德,20250923,1.2522361359570713,6.440071556350629,-6.797853309481211
301629.SZ,矽电股份,20250923,-13.854328093867608,-10.697365508080583,-6.176665928713743
600105.SH,永鼎股份,20250923,22.644628099173556,32.47933884297522,42.892561983471076
600640.SH,国脉文化,20250923,1.2499999999999996,2.499999999999999,-1.9852941176470555
600995.SH,南网储能,20250923,1.7363851617995314,3.472770323599049,-3.078137332280983
603061.SH,金海通,20250923,11.615698691775671,18.865094575452048,2.8664277976835244
603166.SH,福达股份,20250923,-14.052757793764986,-21.726618705035975,-30.647482014388487
603322.SH,超讯通信,20250923,4.1969013532065125,-2.667189645028436,-6.589527358305548
603699.SH,纽威股份,20250923,1.3660569576290889,24.797406807131285,10.812688122250526
605333.SH,沪光股份,20250923,-7.028265851795276,-17.366946778711483,-27.731092436974798
605358.SH,立昂微,20250923,7.856191744340878,20.372836218375493,-2.9960053262316864
688126.SH,沪硅产业,20250923,13.877207737594604,5.929352396972246,-12.78385197645081
000006.SZ,深振业Ａ,20250924,23.51672060409924,36.46170442286948,15.533980582524286
000021.SZ,深科技,20250924,21.760000000000005,16.64,-6.319999999999994
000685.SZ,中山公用,20250924,7.453936348408716,5.695142378559462,6.616415410385268
002029.SZ,七 匹 狼,20250924,10.235294117647049,4.352941176470579,26.117647058823536
002294.SZ,信立泰,20250924,-6.357901726427631,-7.868525896414345,2.539840637450201
002708.SZ,光洋股份,20250924,-12.785388127853887,-10.30658838878017,-21.526418786692762
300346.SZ,南大光电,20250924,-7.056357708430371,-5.6590591523055425,-11.667442943642287
300666.SZ,江丰电子,20250924,2.590568710787293,-3.0560615260068773,-15.13863590366322
600848.SH,上海临港,20250924,12.101313320825508,5.909943714821754,10.225140712945588
603316.SH,诚邦股份,20250924,-10.05747126436782,-5.100574712643671,5.96264367816092
603444.SH,吉比特,20250924,-24.892258579409415,-22.817238627294493,-30.437350359138065
603650.SH,彤程新材,20250924,1.7328519855595814,1.9494584837545181,-5.030084235860401
603867.SH,新化股份,20250924,-8.122297714638673,-9.017912291537991,-14.14453366275479
688019.SH,安集科技,20250924,-4.26544622425629,-4.508009153318075,-12.260869565217387
688072.SH,拓荆科技,20250924,-0.8287402355367,29.56501050795036,14.992664261073003
688290.SH,景业智能,20250924,-12.459720730397423,-17.910848549946298,-24.946294307196567
688361.SH,中科飞测,20250924,7.4048140043763615,3.273522975929974,0.7877461706783419
688380.SH,中微半导,20250924,-4.375329467580381,-6.694781233526618,-15.682656826568264
688392.SH,骄成超声,20250924,9.979633401221994,11.507128309572298,-1.731160896130349
688538.SH,和辉光电-U,20250924,-5.821917808219176,-6.849315068493142,-8.904109589041088
002129.SZ,TCL中环,20250925,-4.888416578108404,0.5313496280552679,-0.21253985122209962
600769.SH,祥龙电业,20250925,10.513447432762844,13.121434392828046,6.438467807660969
601231.SH,环旭电子,20250925,-14.569237708615246,8.660351826792954,0.6314839873703068
601727.SH,上海电气,20250925,-6.454918032786876,-4.610655737704911,-10.348360655737702
601789.SH,宁波建工,20250925,-12.026359143327848,-9.060955518945645,-14.332784184514006
688249.SH,晶合集成,20250925,25.84190003544842,18.858560794044664,12.72598369372563
688691.SH,灿芯股份,20250925,40.19890920757137,24.88503903325847,27.47299754037001
300569.SZ,天能重工,20250926,-6.586826347305381,0.7485029940119867,-9.880239520958087
301369.SZ,联动科技,20250926,-6.3937244788308645,-7.629486352890617,14.431549537932508
601218.SH,吉鑫科技,20250926,-2.46913580246913,2.8218694885361577,-12.522045855379188
601615.SH,明阳智能,20250926,-3.8634900193174477,-1.094655505473277,-14.10173857050869
603156.SH,养元饮品,20250926,5.508173418621182,-0.03553660270078736,-1.8834399431414395
603218.SH,日月股份,20250926,-6.111111111111116,0.2083333333333289,-11.111111111111107
000629.SZ,钒钛股份,20250929,-3.8961038961038996,-4.220779220779217,-0.6493506493506499
000776.SZ,广发证券,20250929,-0.30501089324618863,-3.1372549019607794,-8.932461873638347
000885.SZ,城发环境,20250929,-3.6386449184441663,-7.653701380175653,-12.79799247176913
002443.SZ,金洲管道,20250929,7.7319587628865944,4.25257731958763,6.443298969072166
002850.SZ,科达利,20250929,-8.230191473606263,-10.66328149793716,-17.856765048132864
600641.SH,先导基电,20250929,1.9999999999999927,-11.199999999999992,-17.349999999999994
600783.SH,鲁信创投,20250929,10.785714285714285,7.142857142857142,4.714285714285715
603026.SH,石大胜华,20250929,18.11424930983222,32.89445742195794,82.14058186451474
603889.SH,新澳股份,20250929,14.121037463976938,9.654178674351584,8.64553314121037
688275.SH,万润新能,20250929,-10.877513711151737,10.14625228519195,29.174283973187087
688352.SH,颀中科技,20250929,-10.457963089542044,-7.040328092959679,-11.756664388243339
000923.SZ,河钢资源,20250930,0.5583472920156416,-1.1725293132328356,4.187604690117253
300128.SZ,锦富技术,20250930,-6.849315068493153,17.503805175038043,8.523592085235915
300432.SZ,富临精工,20250930,-19.891989198919884,-19.171917191719164,-29.882988298829876
300893.SZ,松原安全,20250930,-11.027568922305761,-36.84210526315789,-42.38095238095238
600562.SH,国睿科技,20250930,-16.908773968622896,-19.814061592097616,-24.898314933178384
600676.SH,交运股份,20250930,6.929133858267724,-0.4724409448818797,-6.299212598425188
601618.SH,中国中冶,20250930,-4.415584415584414,-9.350649350649347,-15.064935064935067
603496.SH,恒为科技,20250930,-21.279594137542272,-20.377677564825248,-22.125140924464485
688525.SH,佰维存储,20250930,1.7066155321188892,19.75071907957815,7.583892617449662
000506.SZ,招金黄金,20251009,4.351464435146455,5.27196652719666,-1.7573221757322102
000949.SZ,新乡化纤,20251009,-8.176100628930811,-0.20964360587001651,-2.7253668763102703
000960.SZ,锡业股份,20251009,-9.868682849184244,-8.834062873060084,6.287306008754484
000969.SZ,安泰科技,20251009,35.25469168900804,41.890080428954434,20.040214477211798
001337.SZ,四川黄金,20251009,-11.122047244094489,-11.482939632545932,-11.712598425196852
002213.SZ,大为股份,20251009,-2.4907749077490737,29.47416974169742,20.940959409594093
002318.SZ,久立特材,20251009,-2.5826053930877317,0.8735282947208524,-6.836308393467518
002409.SZ,雅克科技,20251009,-7.124368297793667,-5.090595340811039,-13.225687168741516
002415.SZ,海康威视,20251009,-2.1656423763535324,-6.935908691834945,-11.179397131987123
002430.SZ,杭氧股份,20251009,-8.283582089552247,8.917910447761196,2.3134328358208993
002533.SZ,金杯电工,20251009,-6.109822119102855,6.805877803557624,-9.048723897911833
300136.SZ,信维通信,20251009,-5.574324324324332,21.283783783783772,5.472972972972964
300756.SZ,金马游乐,20251009,7.0622568093385265,7.431906614785993,3.8910505836575875
300820.SZ,英杰电气,20251009,-18.02120141342756,-9.41214262769033,-22.534532605203985
301071.SZ,力量钻石,20251009,21.83455261676983,7.428249859313452,5.99324704558245
301137.SZ,哈焊华通,20251009,10.867678958785245,3.9045553145336163,-10.520607375271153
600078.SH,澄星股份,20251009,14.765100671140946,45.63758389261744,38.926174496644286
600094.SH,大名城,20251009,9.053497942386821,7.201646090534972,-16.460905349794253
600133.SH,东湖高新,20251009,0.0982318271119822,-3.4381139489194465,-8.153241650294696
600547.SH,山东黄金,20251009,-14.6786870087841,-18.677762367082753,-17.545076282940354
600577.SH,精达股份,20251009,-10.498220640569391,-0.7117437722419936,-11.032028469750891
600667.SH,太极实业,20251009,-5.139664804469264,10.391061452513984,-12.737430167597763
601061.SH,中信金属,20251009,11.594202898550735,45.31400966183575,36.714975845410635
601100.SH,恒立液压,20251009,-13.605769230769235,-10.432692307692303,2.3557692307692335
601168.SH,西部矿业,20251009,-3.925619834710741,-2.644628099173556,3.5950413223140543
601899.SH,紫金矿业,20251009,-8.276714021000627,-8.276714021000627,-5.219271155033975
603011.SH,合锻智能,20251009,11.979648473635521,10.638297872340429,-7.955596669750243
603077.SH,和邦生物,20251009,-7.423580786026197,-1.746724890829696,0.4366812227074143
603588.SH,高能环境,20251009,-4.822335025380709,-5.837563451776649,-10.78680203045685
688027.SH,国盾量子,20251009,3.9193560520574726,41.485493618195036,11.311717946789026
688106.SH,金宏气体,20251009,-6.922357343311508,-5.051449953227308,-12.95603367633302
688122.SH,西部超导,20251009,-7.8351043400332925,-0.217641787223149,-16.72001024196646
688187.SH,时代电气,20251009,-3.5356200527704447,-7.651715039577839,-13.1750219876869
688469.SH,芯联集成-U,20251009,-14.305177111716619,-14.441416893732963,-11.444141689373295
688653.SH,康希通信,20251009,-15.139442231075703,-16.733067729083672,-19.65471447543161
000058.SZ,深 赛 格,20251010,-0.3696857670979753,-11.1829944547135,-13.955637707948243
000819.SZ,岳阳兴长,20251010,-5.464480874316929,-5.9115747640337695,-16.095380029806254
002208.SZ,合肥城建,20251010,55.374592833876214,22.69272529858849,26.3843648208469
002885.SZ,京泉华,20251010,13.645224171539965,75.24366471734893,28.996101364522413
300179.SZ,四方达,20251010,20.855148342059323,26.78883071553227,40.22687609075043
300260.SZ,新莱应材,20251010,8.234217749313816,1.8115279048490431,-10.814272644098805
600234.SH,科新发展,20251010,25.16810758885686,14.313160422670512,10.27857829010567
600382.SH,广东明珠,20251010,3.352769679300285,13.848396501457716,5.102040816326525
601011.SH,宝泰隆,20251010,14.067278287461773,24.159021406727817,14.984709480122316
601126.SH,四方股份,20251010,21.358792184724685,38.587921847246896,30.10657193605684
601611.SH,中国核建,20251010,24.08963585434172,22.875816993464042,14.28571428571428
603530.SH,神马电力,20251010,-3.1592689295039,26.631853785900795,11.07049608355092
002338.SZ,奥普光电,20251013,-13.229085222830337,-19.280688037529327,-16.5598123534011
002701.SZ,奥瑞金,20251013,-1.7571884984025468,-3.0351437699680432,-7.827476038338661
300127.SZ,银河磁体,20251013,-7.330924109447608,-14.584408879710889,-17.114093959731548
301246.SZ,宏源药业,20251013,-4.4092707744488475,15.884680610514406,-0.05652911249294269
600363.SH,联创光电,20251013,-8.935005043954463,-14.468943651823027,-19.224672142960088
603690.SH,至纯科技,20251013,-9.115646258503405,-17.30612244897959,-20.54421768707483
688138.SH,清溢光电,20251013,-14.42715700141443,-21.640735502121647,-19.37765205091938
688282.SH,理工导航,20251013,-9.700063816209315,-19.0810465858328,-13.449266113592854
002043.SZ,兔 宝 宝,20251014,-0.5668016194332006,7.206477732793528,5.910931174089072
002171.SZ,楚江新材,20251014,21.201413427561842,14.399293286219073,4.593639575971728
600403.SH,大有能源,20251014,73.73737373737373,83.43434343434343,54.949494949494934
600617.SH,国新能源,20251014,8.035714285714286,7.1428571428571495,-2.6785714285714244
600819.SH,耀皮玻璃,20251014,-5.961070559610708,11.557177615571765,-2.9197080291970825
600868.SH,梅雁吉祥,20251014,-12.912912912912915,-0.6006006006006012,12.312312312312317
605318.SH,法狮龙,20251014,35.188474442470884,17.071245312808365,4.637852772843894
000957.SZ,中通客车,20251015,-7.553107789142413,-9.99213217938632,-11.723052714398111
002922.SZ,伊戈尔,20251015,-2.565114443567477,19.573796369376485,27.58484609313338
002928.SZ,华夏航空,20251015,-0.3717472118959029,10.780669144981413,-6.877323420074352
300373.SZ,扬杰科技,20251015,-8.951722434868504,-19.002345968638103,-18.607235461168038
600481.SH,双良节能,20251015,0.43041606886657463,-3.873744619799133,-18.07747489239598
600496.SH,精工钢构,20251015,-0.7109004739336342,6.872037914691945,1.4218009478673106
600595.SH,中孚实业,20251015,12.682926829268283,14.634146341463406,23.414634146341452
603938.SH,三孚股份,20251015,15.634771732332698,40.025015634771734,11.694809255784861
605111.SH,新洁能,20251015,-6.229753301769249,-6.478943433840023,-15.399950161973583
688190.SH,云路股份,20251015,-12.578616352201259,-12.735849056603776,-25.212264150943405
300448.SZ,浩云科技,20251016,-4.718217562254264,-3.0144167758846594,-1.4416775884665836
603162.SH,海通发展,20251016,4.3137254901960915,14.41176470588236,21.37254901960786
688209.SH,英集芯,20251016,-10.258548790658887,-13.135946622185163,-7.5896580483736455
002083.SZ,孚日股份,20251017,6.964285714285724,106.42857142857144,83.39285714285715
002185.SZ,华天科技,20251017,-6.944444444444446,-11.959876543209882,-15.046296296296305
002552.SZ,宝鼎科技,20251017,-13.368983957219251,-8.556149732620309,-10.053475935828873
603933.SH,睿能科技,20251017,13.06306306306306,-0.4004004004004097,27.77777777777778
300626.SZ,华瑞股份,20251020,10.8214849921011,8.609794628751974,-3.7914691943127994
301292.SZ,海科新源,20251020,0.032030749519543766,147.0211402946829,90.6470211402947
600121.SH,郑州煤电,20251020,-2.3853211009174293,1.651376146788988,-17.798165137614674
600681.SH,百川能源,20251020,1.5317286652078643,11.816192560175056,-11.816192560175056
600758.SH,辽宁能源,20251020,-8.951965065502186,-0.6550218340611408,-14.410480349344981
601015.SH,陕西黑猫,20251020,4.952830188679244,17.924528301886784,-10.849056603773594
601608.SH,中信重工,20251020,17.543859649122815,10.685805422647542,6.379585326953754
601686.SH,友发集团,20251020,-3.0882352941176463,-3.0882352941176463,-3.382352941176464
603069.SH,海汽集团,20251020,7.744107744107745,5.649083426861197,-11.597456041900491
603703.SH,盛洋科技,20251020,6.528925619834719,-2.2314049586776825,7.438016528925623
000852.SZ,石化机械,20251021,-6.476683937823835,-6.476683937823835,-8.031088082901556
002523.SZ,天桥起重,20251021,5.128205128205122,-0.6993006993007052,-10.489510489510494
002831.SZ,裕同科技,20251021,-6.763972944108218,0.5339978640085389,2.9903880384478456
301099.SZ,雅创电子,20251021,-16.622876160448417,-21.790155894202144,-28.726572079173245
301207.SZ,华兰疫苗,20251021,8.763837638376378,11.854243542435427,-10.885608856088558
600708.SH,光明地产,20251021,-3.6855036855036936,-8.353808353808361,-23.587223587223598
600871.SH,石化油服,20251021,-1.7391304347826104,7.391304347826104,-8.695652173913032
600984.SH,建设机械,20251021,-5.263157894736836,-3.5885167464114707,7.177033492822985
603608.SH,天创时尚,20251021,-7.224770642201843,-15.940366972477069,-13.76146788990827
000620.SZ,盈新发展,20251022,51.37614678899081,65.13761467889907,32.568807339449535
002546.SZ,新联电子,20251022,17.69911504424779,2.8023598820058924,-0.5899705014749268
300850.SZ,新强联,20251022,4.193481419970928,-2.740294789287939,-4.857795308283171
600683.SH,京投发展,20251022,6.736842105263163,4.210526315789478,-10.526315789473683
601068.SH,中铝国际,20251022,-9.780775716694775,-8.431703204047219,-16.188870151770658
000027.SZ,深圳能源,20251023,-4.660452729693737,-9.853528628495342,-12.516644474034614
000090.SZ,天健集团,20251023,-7.055961070559621,2.6763990267639763,-10.462287104622874
002243.SZ,力合科创,20251023,-8.056394763343393,-8.358509566968783,-7.854984894259813
300768.SZ,迪普科技,20251023,-3.4928848641655983,-16.386373436826222,-20.439844760672713
600508.SH,上海能源,20251023,-2.280826799714886,-8.909479686386316,-13.970064148253735
600740.SH,山西焦化,20251023,-2.8322440087145946,-9.15032679738562,-16.33986928104575
601326.SH,秦港股份,20251023,-3.0690537084399003,-7.41687979539642,-9.46291560102302
688125.SH,安达智能,20251023,3.9177906229929316,12.620423892100192,30.860629415542707
000593.SZ,德龙汇能,20251024,19.40298507462686,25.14351320321469,17.566016073478753
000636.SZ,风华高科,20251024,3.3314187248707543,-11.028144744399771,-11.315336013785185
002678.SZ,珠江钢琴,20251024,-27.019089574155654,-26.725403817914824,-28.04698972099852
300018.SZ,中元股份,20251024,-9.243697478991592,-8.235294117647062,-7.815126050420165
300042.SZ,朗科科技,20251024,-8.197709463532245,-19.198312236286924,-23.44786015672092
300903.SZ,科翔股份,20251024,17.005420054200542,9.146341463414632,18.428184281842825
603178.SH,圣龙股份,20251024,-12.237762237762242,-21.328671328671327,-18.793706293706297
688766.SH,普冉股份,20251024,6.810387065164128,-14.628683418492338,14.446699797018258
000543.SZ,皖能电力,20251027,-3.58381502890174,-10.057803468208093,-3.1213872832369893
000733.SZ,振华科技,20251027,-4.799548277809155,-10.276679841897234,-6.1547148503670295
001258.SZ,立新能源,20251027,0.12165450121654241,-8.39416058394161,-11.800486618004873
002478.SZ,常宝股份,20251027,31.30563798219584,5.044510385756674,24.183976261127583
002787.SZ,华源控股,20251027,8.25426944971538,-5.2182163187855695,12.903225806451626
300421.SZ,力星股份,20251027,-15.859213250517593,-21.44927536231884,15.072463768115945
600549.SH,厦门钨业,20251027,-0.8108890819577212,-6.110628439038515,19.721980886185932
600686.SH,金龙汽车,20251027,-2.000000000000003,0.0,10.451612903225813
601179.SH,中国西电,20251027,38.41145833333335,5.859375000000014,21.354166666666675
688148.SH,芳源股份,20251027,34.70661672908863,15.48064918851436,14.10736579275906
688372.SH,伟测科技,20251027,-6.709108716944168,-12.997061704211553,0.8227228207639603
000905.SZ,厦门港务,20251028,-4.807692307692299,-7.430069930069926,19.842657342657354
300171.SZ,东富龙,20251028,2.966625463535231,-2.5957972805933247,-4.202719406674905
300358.SZ,楚天科技,20251028,-4.770318021201422,-17.844522968197875,-12.985865724381632
600897.SH,厦门空港,20251028,-4.261363636363636,-8.124999999999998,1.5340909090909065
603556.SH,海兴电力,20251028,21.710526315789473,5.419799498746857,7.362155388471183
000155.SZ,川能动力,20251029,0.5737704918032811,-0.6557377049180334,-1.3114754098360668
000555.SZ,神州信息,20251029,9.982068141063946,4.841601912731612,-3.407053197848178
002452.SZ,长高电新,20251029,3.4523809523809423,-7.261904761904765,-1.0714285714285696
002895.SZ,川恒股份,20251029,13.017396520695849,3.7792441511697596,10.167966406718635
300446.SZ,航天智造,20251029,6.240563663814788,-2.717664821338715,25.968797181680927
301205.SZ,联特科技,20251029,-17.44572355713514,-5.3542455381287235,39.2953720157614
600219.SH,南山铝业,20251029,16.630196936542664,3.282275711159725,10.50328227571115
600478.SH,科力远,20251029,5.049088359046288,-5.610098176718085,-4.347826086956516
600909.SH,华安证券,20251029,-2.9027576197387415,-8.998548621190132,-4.49927431059506
601012.SH,隆基绿能,20251029,0.0,-9.523809523809526,-12.794612794612794
603088.SH,宁波精达,20251029,-3.1125299281723766,-20.27134876296887,-15.642458100558654
603122.SH,合富中国,20251029,148.33127317676144,187.2682323856613,202.71940667490728
603353.SH,和顺石油,20251029,18.001930501930506,31.756756756756765,21.766409266409276
000688.SZ,国城矿业,20251030,41.80232558139536,40.465116279069775,53.95348837209303
002756.SZ,永兴材料,20251030,17.830641641204718,2.4006983849847257,10.126582278481013
300255.SZ,常山药业,20251030,-15.55905511811024,-3.464566929133863,1.1496062992126048
300438.SZ,鹏辉能源,20251030,16.917061123687997,13.60362214447417,18.440008232146518
300745.SZ,欣锐科技,20251030,-9.054325955734404,-9.523809523809524,-6.103286384976527
600100.SH,同方股份,20251030,3.5962877030162472,-0.46403712296982774,0.928074245939676
600295.SH,鄂尔多斯,20251030,5.809859154929579,-4.489436619718308,0.8802816901408576
688337.SH,普源精电,20251030,-15.697796432318986,-24.281217208814272,-19.811122770199365
002163.SZ,海南发展,20251031,24.502297090352226,6.508422664624805,74.19601837672282
688336.SH,三生国健,20251031,-0.8086622807017397,-9.95065789473683,-17.31085526315789
000735.SZ,罗 牛 山,20251103,6.451612903225801,5.086848635235733,18.982630272952843
000973.SZ,佛塑科技,20251103,60.44340723453908,57.99299883313884,77.9463243873979
600308.SH,华泰股份,20251103,6.601466992665047,-4.400977995110018,-3.422982885085567
600556.SH,天下秀,20251103,6.881405563689601,-2.0497803806734947,-16.837481698389464
603169.SH,兰石重装,20251103,5.0104384133611735,0.6263048016701513,10.54279749478079
603360.SH,百傲化学,20251103,9.887776766757653,-3.336366393691228,-3.9126478616924456
603629.SH,利通电子,20251103,-6.926994906621389,-9.609507640067907,-9.303904923599315
603823.SH,百合花,20251103,-6.920022688598973,-2.552467385138964,-11.344299489506513
605100.SH,华丰股份,20251103,26.81805116412762,29.922391491808003,25.12216154067261
605338.SH,XD巴比食,20251103,4.565217391304341,0.0,5.905797101449271
605365.SH,立达信,20251103,1.7650025214321807,-10.388300554715073,41.20020171457389
688031.SH,星环科技-U,20251103,-5.037159372419484,-9.551334984860995,37.61354252683732
002255.SZ,海陆重工,20251104,17.129629629629626,11.481481481481467,18.055555555555546
002752.SZ,昇兴股份,20251104,-1.2539184952978069,6.896551724137938,11.912225705329151
300259.SZ,新天科技,20251104,-1.0869565217391266,-4.565217391304347,-4.782608695652169
600163.SH,中闽能源,20251104,0.34843205574912145,0.5226480836236822,-3.4843205574912925
603067.SH,振华股份,20251104,-1.8531717747683523,-2.3877405559515257,3.3143264433357085
000755.SZ,山西高速,20251105,-6.0913705583756395,-8.629441624365478,-15.05922165820644
000993.SZ,闽东电力,20251105,-4.7507788161993725,8.566978193146415,-6.697819314641739
002112.SZ,三变科技,20251105,-12.2423485321674,-18.925671455340417,-17.176764522173652
002638.SZ,勤上股份,20251105,-11.356466876971606,0.9463722397476418,-2.5236593059936934
002805.SZ,丰元股份,20251105,22.39902080783354,12.85189718482253,8.506731946144434
300118.SZ,东方日升,20251105,1.4096185737976776,-15.505804311774469,21.55887230514096
300444.SZ,双杰电气,20251105,8.594539939332655,-4.448938321536919,-2.6289180990899874
300693.SZ,盛弘股份,20251105,-8.946700507614223,-19.67005076142133,-19.035532994923855
600756.SH,浪潮软件,20251105,22.456320657759495,6.372045220966076,-5.344295991778002
688599.SH,天合光能,20251105,-13.54479211315901,-27.132447492498923,-29.061294470638654
000338.SZ,潍柴动力,20251106,-4.880754298391583,-3.826955074875215,-3.4941763727121606
000533.SZ,顺钠股份,20251106,-3.4364261168384957,-11.34020618556701,-2.6345933562428456
000534.SZ,万泽股份,20251106,-2.609956500725001,-1.4499758337361077,5.558240695988393
000612.SZ,焦作万方,20251106,-6.517690875232784,-7.914338919925509,5.400372439478585
000807.SZ,云铝股份,20251106,-4.0,6.8799999999999955,35.120000000000005
002170.SZ,芭田股份,20251106,-1.8518518518518552,-2.657004830917875,-0.8856682769726202
002196.SZ,方正电机,20251106,2.8838659392049824,0.6235385814497277,17.459080280592364
002300.SZ,太阳电缆,20251106,-13.06532663316583,18.341708542713565,14.824120603015084
300055.SZ,万邦达,20251106,-2.2170361726954435,-7.934655775962668,-5.834305717619603
300775.SZ,三角防务,20251106,-7.518796992481206,-9.872507355344883,0.32690421706440476
600096.SH,云天化,20251106,-0.18484288354899037,-5.730129390018482,4.15896487985213
600550.SH,保变电气,20251106,-7.155963302752304,-16.513761467889914,-0.45871559633028175
600966.SH,博汇纸业,20251106,3.1358885017421554,9.233449477351904,17.247386759581886
601600.SH,中国铝业,20251106,1.6574585635359091,0.27624309392266244,19.88950276243094
688231.SH,隆达股份,20251106,-13.846710050614613,-15.50976138828633,4.483007953723783
688239.SH,航宇科技,20251106,-14.139378673383703,-14.307304785894202,17.0109151973132
002119.SZ,康强电子,20251107,-24.762808349146106,-22.6280834914611,-19.30740037950663
002522.SZ,浙江众成,20251107,-17.763157894736842,-15.131578947368421,-3.6184210526315748
002927.SZ,泰永长征,20251107,-5.753424657534251,-3.561643835616431,11.890410958904118
